OrderID,Date,Product,Category,Region,UnitPrice,Quantity,Revenue,Profit,Cost
ORD12351,2024-03-11,Laptop Stand,Accessories,West,30.29,1,30.29,14.25,16.04
ORD11909,2024-03-11,Webcam HD,Peripherals,North,46.46,2,92.92,30.84,62.08
ORD10078,2024-03-12,Wireless Mouse,Accessories,West,22.47,2,44.94,19.32,25.62
ORD10548,2024-03-12,Smartwatch,Wearables,North,163.47,1,163.47,72.71,90.76
ORD11503,2024-03-12,Bluetooth Speaker,Audio,Central,52.64,4,210.56,69.98,140.58
ORD11057,2024-03-12,Laptop Stand,Accessories,South,20.63,1,20.63,8.82,11.81
ORD12842,2024-03-12,Wireless Mouse,Accessories,North,17.82,1,17.82,7.98,9.84
ORD10909,2024-03-13,Laptop Stand,Accessories,South,26.36,2,52.72,21.91,30.81
ORD12554,2024-03-13,Bluetooth Speaker,Audio,North,42.55,1,42.55,16.08,26.47
ORD11888,2024-03-13,Laptop Stand,Accessories,South,28.19,1,28.19,13.02,15.17
ORD10845,2024-03-13,External SSD 1TB,Storage,North,127.76,1,127.76,27.15,100.61
ORD12755,2024-03-13,Bluetooth Speaker,Audio,Central,76.48,3,229.44,76.88,152.56
ORD10088,2024-03-13,Wireless Mouse,Accessories,South,22.22,2,44.44,17.79,26.65
ORD12587,2024-03-13,Laptop Stand,Accessories,West,29.85,1,29.85,11.47,18.38
ORD12144,2024-03-14,Wireless Mouse,Accessories,East,17.23,1,17.23,7.93,9.3
ORD10061,2024-03-14,External SSD 1TB,Storage,South,122.01,2,244.02,63.27,180.75
ORD12313,2024-03-14,Webcam HD,Peripherals,East,27.89,3,83.67,27.12,56.55
ORD11209,2024-03-14,USB-C Hub,Accessories,West,31.02,4,124.08,49.83,74.25
ORD12498,2024-03-15,Laptop Stand,Accessories,North,24.36,4,97.44,49.29,48.15
ORD12849,2024-03-15,Laptop Stand,Accessories,North,34.52,1,34.52,13.87,20.65
ORD10098,2024-03-15,External SSD 1TB,Storage,East,119.02,1,119.02,27.03,91.99
ORD12525,2024-03-15,Wireless Mouse,Accessories,West,28.31,2,56.62,24.3,32.32
ORD10481,2024-03-16,External SSD 1TB,Storage,East,114.9,2,229.8,61.85,167.95
ORD10666,2024-03-16,Bluetooth Speaker,Audio,West,51.0,4,204.0,78.88,125.12
ORD11048,2024-03-16,Noise Cancelling Headphones,Audio,North,82.39,1,82.39,29.06,53.33
ORD11036,2024-03-16,Laptop Stand,Accessories,North,30.27,3,90.81,34.98,55.83
ORD11983,2024-03-16,External SSD 1TB,Storage,North,72.81,1,72.81,19.5,53.31
ORD11037,2024-03-17,Wireless Mouse,Accessories,East,23.54,2,47.08,19.7,27.38
ORD11891,2024-03-17,Laptop Stand,Accessories,South,20.82,2,41.64,15.44,26.2
ORD11714,2024-03-17,External SSD 1TB,Storage,East,84.26,1,84.26,24.03,60.23
ORD12212,2024-03-17,Standing Desk,Furniture,East,439.06,4,1756.24,427.22,1329.02
ORD11267,2024-03-17,Mechanical Keyboard,Accessories,North,60.98,1,60.98,25.17,35.81
ORD12686,2024-03-17,Laptop Stand,Accessories,East,20.38,2,40.76,16.8,23.96
ORD12245,2024-03-18,Webcam HD,Peripherals,North,33.98,5,169.9,60.64,109.26
ORD12033,2024-03-18,Laptop Stand,Accessories,North,18.36,2,36.72,14.67,22.05
ORD12044,2024-03-18,Smartwatch,Wearables,East,97.3,3,291.9,119.55,172.35
ORD12285,2024-03-19,Smartwatch,Wearables,South,107.99,2,215.98,99.28,116.7
ORD10907,2024-03-19,Laptop Stand,Accessories,West,31.85,4,127.4,48.01,79.39
ORD12028,2024-03-19,Standing Desk,Furniture,East,213.16,1,213.16,49.39,163.77
ORD10262,2024-03-19,Standing Desk,Furniture,Central,312.65,1,312.65,55.27,257.38
ORD11518,2024-03-19,Laptop Stand,Accessories,East,26.47,2,52.94,22.08,30.86
ORD10410,2024-03-19,Wireless Mouse,Accessories,East,25.07,3,75.21,31.28,43.93
ORD12357,2024-03-19,Wireless Mouse,Accessories,North,25.77,2,51.54,24.4,27.14
ORD10308,2024-03-19,External SSD 1TB,Storage,Central,122.23,1,122.23,26.65,95.58
ORD12845,2024-03-19,Noise Cancelling Headphones,Audio,West,74.86,4,299.44,101.08,198.36
ORD11593,2024-03-21,USB-C Hub,Accessories,South,20.35,3,61.05,24.46,36.59
ORD12681,2024-03-21,Bluetooth Speaker,Audio,North,56.95,1,56.95,19.72,37.23
ORD12071,2024-03-21,Noise Cancelling Headphones,Audio,North,98.83,1,98.83,35.81,63.02
ORD11472,2024-03-21,Wireless Mouse,Accessories,North,24.34,1,24.34,10.53,13.81
ORD11825,2024-03-21,Wireless Mouse,Accessories,East,28.47,2,56.94,25.23,31.71
ORD12602,2024-03-22,Bluetooth Speaker,Audio,North,64.31,2,128.62,55.28,73.34
ORD11656,2024-03-23,Smartwatch,Wearables,East,133.25,1,133.25,57.02,76.23
ORD12196,2024-03-23,Laptop Stand,Accessories,West,26.48,1,26.48,13.22,13.26
ORD10350,2024-03-24,Standing Desk,Furniture,East,301.06,2,602.12,168.27,433.85
ORD11514,2024-03-24,Noise Cancelling Headphones,Audio,Central,65.87,1,65.87,24.63,41.24
ORD10123,2024-03-24,Laptop Stand,Accessories,South,27.47,2,54.94,19.3,35.64
ORD12603,2024-03-24,Webcam HD,Peripherals,North,28.46,3,85.38,29.67,55.71
ORD11129,2024-03-24,Bluetooth Speaker,Audio,East,77.28,2,154.56,59.07,95.49
ORD11611,2024-03-24,Standing Desk,Furniture,West,415.7,2,831.4,125.56,705.84
ORD12698,2024-03-25,Webcam HD,Peripherals,North,29.47,2,58.94,20.76,38.18
ORD11709,2024-03-25,27-inch Monitor,Displays,East,310.12,3,930.36,254.91,675.45
ORD12390,2024-03-25,Bluetooth Speaker,Audio,Central,56.6,3,169.8,60.52,109.28
ORD10093,2024-03-26,Laptop Stand,Accessories,East,20.04,5,100.2,43.97,56.23
ORD10529,2024-03-26,Standing Desk,Furniture,Central,394.2,1,394.2,98.61,295.59
ORD12241,2024-03-26,Laptop Stand,Accessories,West,34.84,2,69.68,28.25,41.43
ORD12077,2024-03-26,Webcam HD,Peripherals,North,43.12,2,86.24,30.78,55.46
ORD10013,2024-03-26,External SSD 1TB,Storage,South,107.46,1,107.46,24.75,82.71
ORD11204,2024-03-26,Webcam HD,Peripherals,Central,47.11,2,94.22,30.75,63.47
ORD11673,2024-03-26,Bluetooth Speaker,Audio,East,67.22,2,134.44,51.41,83.03
ORD10943,2024-03-27,Laptop Stand,Accessories,North,34.18,3,102.54,44.68,57.86
ORD12287,2024-03-27,Smartwatch,Wearables,West,121.32,4,485.28,210.18,275.1
ORD10263,2024-03-27,Noise Cancelling Headphones,Audio,West,63.75,1,63.75,19.99,43.76
ORD10193,2024-03-27,Noise Cancelling Headphones,Audio,West,103.14,2,206.28,82.01,124.27
ORD10743,2024-03-27,27-inch Monitor,Displays,West,262.76,2,525.52,121.97,403.55
ORD11296,2024-03-27,27-inch Monitor,Displays,South,287.82,1,287.82,81.64,206.18
ORD10765,2024-03-28,Laptop Stand,Accessories,East,18.6,2,37.2,17.61,19.59
ORD12149,2024-03-28,Webcam HD,Peripherals,North,50.22,5,251.1,87.76,163.34
ORD10997,2024-03-28,Wireless Mouse,Accessories,East,28.99,2,57.98,22.28,35.7
ORD12533,2024-03-28,Webcam HD,Peripherals,West,26.4,3,79.2,24.25,54.95
ORD10806,2024-03-28,Mechanical Keyboard,Accessories,Central,77.36,1,77.36,35.21,42.15
ORD12457,2024-03-29,Laptop Stand,Accessories,South,20.18,1,20.18,8.47,11.71
ORD11054,2024-03-29,Bluetooth Speaker,Audio,South,69.25,1,69.25,27.44,41.81
ORD10533,2024-03-29,Webcam HD,Peripherals,West,48.35,3,145.05,54.8,90.25
ORD12573,2024-03-29,Smartwatch,Wearables,East,101.68,2,203.36,91.21,112.15
ORD11290,2024-03-29,External SSD 1TB,Storage,North,87.01,2,174.02,41.89,132.13
ORD12421,2024-03-30,Webcam HD,Peripherals,East,34.22,1,34.22,11.0,23.22
ORD10764,2024-03-30,Webcam HD,Peripherals,South,28.58,6,171.48,44.16,127.32
ORD10906,2024-03-30,Wireless Mouse,Accessories,South,19.34,1,19.34,7.24,12.1
ORD10052,2024-03-30,Laptop Stand,Accessories,West,32.36,1,32.36,13.52,18.84
ORD10428,2024-03-31,Laptop Stand,Accessories,West,32.4,3,97.2,40.31,56.89
ORD12869,2024-03-31,Webcam HD,Peripherals,Central,59.81,2,119.62,43.32,76.3
ORD12266,2024-03-31,Bluetooth Speaker,Audio,North,41.34,1,41.34,15.55,25.79
ORD12958,2024-03-31,27-inch Monitor,Displays,West,285.33,1,285.33,81.26,204.07
ORD12021,2024-03-31,Bluetooth Speaker,Audio,East,66.53,1,66.53,26.85,39.68
ORD10255,2024-04-01,Laptop Stand,Accessories,North,21.01,2,42.02,16.53,25.49
ORD11253,2024-04-01,Noise Cancelling Headphones,Audio,West,123.28,2,246.56,91.57,154.99
ORD11066,2024-04-01,Mechanical Keyboard,Accessories,West,78.64,3,235.92,87.71,148.21
ORD12553,2024-04-01,Laptop Stand,Accessories,Central,19.31,7,135.17,60.72,74.45
ORD12549,2024-04-02,27-inch Monitor,Displays,East,174.37,3,523.11,147.07,376.04
ORD12687,2024-04-02,Bluetooth Speaker,Audio,North,40.4,3,121.2,47.84,73.36
ORD11835,2024-04-02,Laptop Stand,Accessories,Central,18.67,2,37.34,17.41,19.93
ORD10341,2024-04-02,Laptop Stand,Accessories,East,28.58,2,57.16,25.86,31.3
ORD10196,2024-04-02,Laptop Stand,Accessories,West,21.46,3,64.38,26.92,37.46
ORD11207,2024-04-02,Smartwatch,Wearables,South,123.38,4,493.52,233.75,259.77
ORD12627,2024-04-03,Bluetooth Speaker,Audio,East,52.25,1,52.25,17.61,34.64
ORD12892,2024-04-03,USB-C Hub,Accessories,North,41.91,2,83.82,36.3,47.52
ORD11521,2024-04-04,Laptop Stand,Accessories,East,21.19,1,21.19,8.99,12.2
ORD11866,2024-04-04,Laptop Stand,Accessories,South,29.59,1,29.59,10.99,18.6
ORD11145,2024-04-04,Laptop Stand,Accessories,East,28.92,1,28.92,13.31,15.61
ORD10084,2024-04-04,Laptop Stand,Accessories,South,29.86,1,29.86,11.91,17.95
ORD11137,2024-04-04,Standing Desk,Furniture,East,280.05,1,280.05,67.35,212.7
ORD10044,2024-04-05,Webcam HD,Peripherals,East,50.01,3,150.03,50.62,99.41
ORD12475,2024-04-05,Wireless Mouse,Accessories,Central,21.77,1,21.77,9.79,11.98
ORD11183,2024-04-05,Bluetooth Speaker,Audio,South,52.34,2,104.68,43.9,60.78
ORD12177,2024-04-06,Webcam HD,Peripherals,Central,45.58,2,91.16,29.64,61.52
ORD11122,2024-04-06,External SSD 1TB,Storage,North,82.77,3,248.31,50.68,197.63
ORD11913,2024-04-06,Wireless Mouse,Accessories,West,25.44,1,25.44,10.58,14.86
ORD10452,2024-04-06,Laptop Stand,Accessories,North,32.93,2,65.86,29.34,36.52
ORD12022,2024-04-07,Smartwatch,Wearables,Central,195.95,1,195.95,85.99,109.96
ORD12059,2024-04-07,27-inch Monitor,Displays,East,192.31,1,192.31,50.31,142.0
ORD12188,2024-04-07,External SSD 1TB,Storage,Central,83.18,1,83.18,22.01,61.17
ORD12499,2024-04-07,Laptop Stand,Accessories,North,24.41,3,73.23,24.69,48.54
ORD10772,2024-04-08,Mechanical Keyboard,Accessories,South,86.77,5,433.85,173.57,260.28
ORD11523,2024-04-08,USB-C Hub,Accessories,East,41.28,5,206.4,78.12,128.28
ORD10863,2024-04-09,External SSD 1TB,Storage,North,86.29,1,86.29,22.34,63.95
ORD10048,2024-04-09,Wireless Mouse,Accessories,North,20.62,4,82.48,32.82,49.66
ORD12495,2024-04-09,Mechanical Keyboard,Accessories,Central,68.84,1,68.84,26.61,42.23
ORD12459,2024-04-09,Bluetooth Speaker,Audio,North,37.81,3,113.43,41.9,71.53
ORD12102,2024-04-10,Laptop Stand,Accessories,Central,25.35,3,76.05,28.59,47.46
ORD10283,2024-04-10,Mechanical Keyboard,Accessories,North,59.27,2,118.54,49.74,68.8
ORD12437,2024-04-10,External SSD 1TB,Storage,East,121.69,2,243.38,55.86,187.52
ORD11179,2024-04-10,Laptop Stand,Accessories,West,20.56,3,61.68,25.21,36.47
ORD12943,2024-04-10,External SSD 1TB,Storage,North,74.84,2,149.68,34.2,115.48
ORD11368,2024-04-11,Laptop Stand,Accessories,East,24.04,2,48.08,21.51,26.57
ORD10627,2024-04-11,Wireless Mouse,Accessories,West,26.71,3,80.13,33.39,46.74
ORD12706,2024-04-11,Bluetooth Speaker,Audio,South,45.23,1,45.23,17.9,27.33
ORD12861,2024-04-11,Laptop Stand,Accessories,South,26.91,4,107.64,46.76,60.88
ORD12184,2024-04-12,Laptop Stand,Accessories,East,31.25,2,62.5,24.74,37.76
ORD11700,2024-04-12,Bluetooth Speaker,Audio,North,59.49,3,178.47,70.87,107.6
ORD12086,2024-04-12,External SSD 1TB,Storage,North,90.21,3,270.63,70.49,200.14
ORD10914,2024-04-12,Laptop Stand,Accessories,West,27.58,2,55.16,23.69,31.47
ORD12827,2024-04-13,Laptop Stand,Accessories,Central,21.87,1,21.87,8.92,12.95
ORD11607,2024-04-13,Bluetooth Speaker,Audio,Central,42.61,2,85.22,31.29,53.93
ORD10239,2024-04-13,Wireless Mouse,Accessories,North,26.06,2,52.12,23.12,29.0
ORD10313,2024-04-13,Webcam HD,Peripherals,East,40.67,1,40.67,16.9,23.77
ORD11532,2024-04-14,Wireless Mouse,Accessories,East,20.4,5,102.0,40.3,61.7
ORD11509,2024-04-14,Noise Cancelling Headphones,Audio,North,117.0,2,234.0,92.67,141.33
ORD11464,2024-04-14,Wireless Mouse,Accessories,North,18.17,1,18.17,7.43,10.74
ORD11187,2024-04-14,USB-C Hub,Accessories,North,23.63,6,141.78,62.89,78.89
ORD12866,2024-04-14,Mechanical Keyboard,Accessories,East,50.31,4,201.24,87.17,114.07
ORD11205,2024-04-14,Wireless Mouse,Accessories,North,18.57,2,37.14,16.78,20.36
ORD12880,2024-04-15,Smartwatch,Wearables,North,199.54,3,598.62,219.19,379.43
ORD11635,2024-04-15,Laptop Stand,Accessories,Central,18.05,1,18.05,7.26,10.79
ORD10223,2024-04-15,Webcam HD,Peripherals,North,50.07,1,50.07,16.04,34.03
ORD11737,2024-04-16,Wireless Mouse,Accessories,North,25.55,3,76.65,31.94,44.71
ORD12480,2024-04-16,Smartwatch,Wearables,Central,197.88,3,593.64,254.25,339.39
ORD12717,2024-04-16,Laptop Stand,Accessories,South,29.41,2,58.82,23.57,35.25
ORD12767,2024-04-16,Smartwatch,Wearables,South,173.62,1,173.62,81.68,91.94
ORD10605,2024-04-16,27-inch Monitor,Displays,East,171.96,1,171.96,57.96,114.0
ORD11371,2024-04-16,Laptop Stand,Accessories,North,20.25,1,20.25,6.79,13.46
ORD11482,2024-04-17,USB-C Hub,Accessories,West,20.74,1,20.74,8.52,12.22
ORD12585,2024-04-17,Webcam HD,Peripherals,North,30.95,3,92.85,33.37,59.48
ORD10278,2024-04-17,Webcam HD,Peripherals,North,51.64,1,51.64,18.08,33.56
ORD12372,2024-04-17,External SSD 1TB,Storage,North,125.52,2,251.04,60.16,190.88
ORD12418,2024-04-17,Mechanical Keyboard,Accessories,East,74.19,3,222.57,84.44,138.13
ORD12155,2024-04-18,Webcam HD,Peripherals,West,57.43,1,57.43,18.48,38.95
ORD12761,2024-04-18,Laptop Stand,Accessories,South,21.95,1,21.95,9.7,12.25
ORD11723,2024-04-19,Webcam HD,Peripherals,West,38.15,1,38.15,14.58,23.57
ORD11131,2024-04-19,Noise Cancelling Headphones,Audio,West,70.2,4,280.8,107.52,173.28
ORD12439,2024-04-19,Bluetooth Speaker,Audio,East,31.15,3,93.45,33.17,60.28
ORD11984,2024-04-19,Laptop Stand,Accessories,West,29.36,3,88.08,37.25,50.83
ORD12604,2024-04-19,Noise Cancelling Headphones,Audio,North,105.17,1,105.17,39.21,65.96
ORD10368,2024-04-20,External SSD 1TB,Storage,West,82.44,3,247.32,65.88,181.44
ORD10385,2024-04-20,USB-C Hub,Accessories,North,41.59,1,41.59,17.62,23.97
ORD12434,2024-04-20,External SSD 1TB,Storage,North,120.69,1,120.69,27.92,92.77
ORD12684,2024-04-20,Webcam HD,Peripherals,North,37.86,4,151.44,53.87,97.57
ORD10716,2024-04-21,Bluetooth Speaker,Audio,South,79.69,4,318.76,109.85,208.91
ORD12621,2024-04-21,27-inch Monitor,Displays,West,285.12,1,285.12,86.85,198.27
ORD11695,2024-04-21,Standing Desk,Furniture,South,382.44,1,382.44,97.7,284.74
ORD11677,2024-04-22,Laptop Stand,Accessories,South,29.35,2,58.7,22.58,36.12
ORD10019,2024-04-22,Smartwatch,Wearables,South,129.32,1,129.32,59.83,69.49
ORD11648,2024-04-22,Laptop Stand,Accessories,South,25.83,1,25.83,10.08,15.75
ORD12129,2024-04-22,Wireless Mouse,Accessories,West,16.46,1,16.46,7.44,9.02
ORD12185,2024-04-23,External SSD 1TB,Storage,North,105.56,4,422.24,117.01,305.23
ORD12994,2024-04-23,Laptop Stand,Accessories,North,28.24,6,169.44,69.99,99.45
ORD11202,2024-04-23,Standing Desk,Furniture,West,225.57,3,676.71,169.07,507.64
ORD12254,2024-04-24,Laptop Stand,Accessories,West,27.86,2,55.72,22.68,33.04
ORD11384,2024-04-24,Bluetooth Speaker,Audio,West,47.85,2,95.7,34.52,61.18
ORD11393,2024-04-24,USB-C Hub,Accessories,North,28.44,5,142.2,57.3,84.9
ORD10485,2024-04-24,USB-C Hub,Accessories,South,32.98,2,65.96,27.42,38.54
ORD10820,2024-04-25,Webcam HD,Peripherals,South,26.79,1,26.79,9.12,17.67
ORD12527,2024-04-25,USB-C Hub,Accessories,West,28.55,1,28.55,12.12,16.43
ORD12576,2024-04-25,Smartwatch,Wearables,North,103.58,3,310.74,134.1,176.64
ORD11915,2024-04-26,Laptop Stand,Accessories,North,28.07,1,28.07,12.43,15.64
ORD12016,2024-04-26,Wireless Mouse,Accessories,East,25.29,3,75.87,34.19,41.68
ORD10067,2024-04-26,Smartwatch,Wearables,Central,81.46,1,81.46,35.45,46.01
ORD10352,2024-04-27,Mechanical Keyboard,Accessories,West,47.72,1,47.72,18.0,29.72
ORD12035,2024-04-27,Noise Cancelling Headphones,Audio,East,114.54,1,114.54,46.01,68.53
ORD10663,2024-04-27,Webcam HD,Peripherals,South,32.27,1,32.27,12.4,19.87
ORD12508,2024-04-27,Webcam HD,Peripherals,West,49.5,7,346.5,119.58,226.92
ORD11739,2024-04-27,Wireless Mouse,Accessories,North,28.77,1,28.77,10.97,17.8
ORD12468,2024-04-27,Laptop Stand,Accessories,Central,28.63,3,85.89,36.76,49.13
ORD11360,2024-04-27,Smartwatch,Wearables,South,107.11,2,214.22,106.2,108.02
ORD12318,2024-04-27,Laptop Stand,Accessories,North,31.23,3,93.69,34.08,59.61
ORD10932,2024-04-27,Mechanical Keyboard,Accessories,South,60.05,3,180.15,78.25,101.9
ORD12786,2024-04-28,Wireless Mouse,Accessories,West,16.7,1,16.7,6.86,9.84
ORD10269,2024-04-28,Wireless Mouse,Accessories,West,29.53,4,118.12,46.58,71.54
ORD11545,2024-04-29,Wireless Mouse,Accessories,South,26.66,1,26.66,11.6,15.06
ORD10163,2024-04-29,Bluetooth Speaker,Audio,South,31.74,4,126.96,43.3,83.66
ORD10205,2024-04-30,Webcam HD,Peripherals,West,37.49,3,112.47,40.37,72.1
ORD10476,2024-04-30,27-inch Monitor,Displays,North,177.11,1,177.11,56.57,120.54
ORD12215,2024-04-30,USB-C Hub,Accessories,North,35.42,2,70.84,30.13,40.71
ORD12218,2024-04-30,Wireless Mouse,Accessories,North,19.62,1,19.62,7.72,11.9
ORD10948,2024-04-30,Laptop Stand,Accessories,South,19.3,2,38.6,14.15,24.45
ORD12926,2024-05-01,Mechanical Keyboard,Accessories,Central,60.28,1,60.28,23.0,37.28
ORD10273,2024-05-01,External SSD 1TB,Storage,West,121.68,4,486.72,94.8,391.92
ORD11555,2024-05-02,Wireless Mouse,Accessories,East,24.63,3,73.89,34.58,39.31
ORD10618,2024-05-02,Wireless Mouse,Accessories,South,28.86,1,28.86,11.91,16.95
ORD12746,2024-05-02,Webcam HD,Peripherals,West,42.14,6,252.84,80.57,172.27
ORD10653,2024-05-02,Mechanical Keyboard,Accessories,North,49.22,1,49.22,18.76,30.46
ORD10451,2024-05-03,USB-C Hub,Accessories,South,20.49,1,20.49,7.95,12.54
ORD12422,2024-05-03,Wireless Mouse,Accessories,North,22.47,2,44.94,18.42,26.52
ORD12273,2024-05-03,Laptop Stand,Accessories,West,22.13,1,22.13,8.44,13.69
ORD11341,2024-05-04,External SSD 1TB,Storage,East,101.9,1,101.9,30.6,71.3
ORD11323,2024-05-04,External SSD 1TB,Storage,Central,71.14,4,284.56,64.76,219.8
ORD12105,2024-05-05,Noise Cancelling Headphones,Audio,Central,73.2,1,73.2,26.1,47.1
ORD12547,2024-05-05,Wireless Mouse,Accessories,Central,23.85,1,23.85,10.24,13.61
ORD11404,2024-05-05,Laptop Stand,Accessories,West,18.92,1,18.92,8.77,10.15
ORD12257,2024-05-05,External SSD 1TB,Storage,North,98.44,2,196.88,57.04,139.84
ORD11457,2024-05-05,Bluetooth Speaker,Audio,South,51.26,3,153.78,56.19,97.59
ORD10677,2024-05-05,Webcam HD,Peripherals,North,56.17,5,280.85,100.45,180.4
ORD11850,2024-05-06,Wireless Mouse,Accessories,South,22.46,1,22.46,9.53,12.93
ORD10980,2024-05-06,Noise Cancelling Headphones,Audio,South,81.66,3,244.98,96.99,147.99
ORD11291,2024-05-07,Smartwatch,Wearables,South,177.2,4,708.8,324.4,384.4
ORD11032,2024-05-07,Webcam HD,Peripherals,North,41.86,5,209.3,67.33,141.97
ORD10455,2024-05-07,Bluetooth Speaker,Audio,South,35.07,1,35.07,12.0,23.07
ORD10381,2024-05-07,External SSD 1TB,Storage,South,123.07,1,123.07,31.42,91.65
ORD10446,2024-05-07,Standing Desk,Furniture,West,204.02,1,204.02,37.64,166.38
ORD10279,2024-05-08,Bluetooth Speaker,Audio,West,74.07,1,74.07,31.18,42.89
ORD11823,2024-05-08,Bluetooth Speaker,Audio,North,60.7,2,121.4,46.28,75.12
ORD10971,2024-05-08,Laptop Stand,Accessories,East,25.54,2,51.08,19.88,31.2
ORD12675,2024-05-08,Noise Cancelling Headphones,Audio,West,129.01,2,258.02,95.56,162.46
ORD10007,2024-05-08,USB-C Hub,Accessories,South,20.14,4,80.56,32.61,47.95
ORD10684,2024-05-09,Noise Cancelling Headphones,Audio,South,143.85,2,287.7,108.19,179.51
ORD12107,2024-05-09,Webcam HD,Peripherals,South,25.01,2,50.02,18.93,31.09
ORD10236,2024-05-09,Smartwatch,Wearables,East,159.42,3,478.26,194.49,283.77
ORD12789,2024-05-09,Bluetooth Speaker,Audio,West,52.32,3,156.96,50.85,106.11
ORD10724,2024-05-09,Bluetooth Speaker,Audio,East,35.43,3,106.29,41.47,64.82
ORD10704,2024-05-09,Smartwatch,Wearables,North,159.3,3,477.9,212.51,265.39
ORD11002,2024-05-09,Laptop Stand,Accessories,North,18.42,1,18.42,7.83,10.59
ORD10145,2024-05-10,Wireless Mouse,Accessories,North,15.04,1,15.04,6.52,8.52
ORD12172,2024-05-10,Laptop Stand,Accessories,Central,29.72,2,59.44,24.64,34.8
ORD12349,2024-05-11,Wireless Mouse,Accessories,West,28.23,1,28.23,12.53,15.7
ORD11294,2024-05-11,Webcam HD,Peripherals,South,32.12,2,64.24,20.76,43.48
ORD12867,2024-05-11,Smartwatch,Wearables,Central,151.77,4,607.08,274.36,332.72
ORD10116,2024-05-12,Smartwatch,Wearables,East,164.87,1,164.87,70.08,94.79
ORD10996,2024-05-12,Laptop Stand,Accessories,Central,27.73,2,55.46,21.41,34.05
ORD11873,2024-05-12,27-inch Monitor,Displays,South,305.64,3,916.92,273.67,643.25
ORD12704,2024-05-12,Bluetooth Speaker,Audio,South,54.75,2,109.5,43.48,66.02
ORD11045,2024-05-12,Laptop Stand,Accessories,Central,26.0,1,26.0,9.41,16.59
ORD10824,2024-05-12,Wireless Mouse,Accessories,South,24.58,1,24.58,9.5,15.08
ORD11820,2024-05-12,Laptop Stand,Accessories,North,22.7,1,22.7,9.73,12.97
ORD11876,2024-05-12,Webcam HD,Peripherals,West,46.91,1,46.91,17.92,28.99
ORD12026,2024-05-13,External SSD 1TB,Storage,East,73.16,2,146.32,33.66,112.66
ORD12645,2024-05-13,Bluetooth Speaker,Audio,Central,64.84,1,64.84,24.28,40.56
ORD11979,2024-05-13,Webcam HD,Peripherals,East,30.1,2,60.2,18.52,41.68
ORD11250,2024-05-13,Webcam HD,Peripherals,South,49.64,4,198.56,84.45,114.11
ORD11542,2024-05-13,Bluetooth Speaker,Audio,West,44.34,3,133.02,52.44,80.58
ORD12062,2024-05-14,Laptop Stand,Accessories,North,27.03,2,54.06,24.16,29.9
ORD11620,2024-05-14,Standing Desk,Furniture,East,434.46,1,434.46,104.16,330.3
ORD12178,2024-05-14,USB-C Hub,Accessories,East,27.12,2,54.24,24.3,29.94
ORD12556,2024-05-14,Laptop Stand,Accessories,North,24.97,3,74.91,32.83,42.08
ORD10754,2024-05-14,Laptop Stand,Accessories,North,30.32,4,121.28,49.72,71.56
ORD11176,2024-05-14,Webcam HD,Peripherals,North,52.18,3,156.54,58.28,98.26
ORD11373,2024-05-15,Wireless Mouse,Accessories,North,15.72,1,15.72,6.64,9.08
ORD12710,2024-05-15,Mechanical Keyboard,Accessories,West,43.32,3,129.96,59.64,70.32
ORD12913,2024-05-15,Laptop Stand,Accessories,North,18.91,1,18.91,7.52,11.39
ORD11923,2024-05-15,Laptop Stand,Accessories,North,21.04,4,84.16,33.98,50.18
ORD10464,2024-05-16,Laptop Stand,Accessories,East,34.28,2,68.56,30.16,38.4
ORD10104,2024-05-16,USB-C Hub,Accessories,West,29.48,2,58.96,27.03,31.93
ORD11690,2024-05-16,Mechanical Keyboard,Accessories,North,73.22,1,73.22,31.07,42.15
ORD11882,2024-05-16,Laptop Stand,Accessories,East,32.31,1,32.31,12.88,19.43
ORD10150,2024-05-16,USB-C Hub,Accessories,South,22.88,3,68.64,28.58,40.06
